TCGA-D3-A2J6	SKCM	B cells	0	
TCGA-D3-A2J6	SKCM	B cells	0	
TCGA-EB-A3XD	SKCM	B cells	0.009	
TCGA-EB-A3XD	SKCM	B cells	0.009	
TCGA-D3-A8GN	SKCM	B cells	0.0256	
TCGA-D3-A8GN	SKCM	B cells	0.0256	
TCGA-EE-A20F	SKCM	B cells	0.0076	
TCGA-EE-A20F	SKCM	B cells	0.0076	
TCGA-WE-A8JZ	SKCM	B cells	0.0111	
TCGA-WE-A8JZ	SKCM	B cells	0.0111	
TCGA-EE-A182	SKCM	B cells	0.0087	
TCGA-EE-A182	SKCM	B cells	0.0087	
TCGA-D3-A3MU	SKCM	B cells	0.0166	
TCGA-D3-A3MU	SKCM	B cells	0.0166	
TCGA-Z2-AA3S	SKCM	B cells	0.0054	
TCGA-Z2-AA3S	SKCM	B cells	0.0054	
TCGA-BF-AAP4	SKCM	B cells	0.0152	
TCGA-BF-AAP4	SKCM	B cells	0.0152	
TCGA-D3-A3CE	SKCM	B cells	0.0308	
TCGA-D3-A3CE	SKCM	B cells	0.0308	
TCGA-XV-AAZW	SKCM	B cells	0.0081	
TCGA-XV-AAZW	SKCM	B cells	0.0081	
TCGA-FS-A4F4	SKCM	B cells	0.0076	
TCGA-FS-A4F4	SKCM	B cells	0.0076	
TCGA-FS-A4FD	SKCM	B cells	0.0117	
TCGA-FS-A4FD	SKCM	B cells	0.0117	
TCGA-D3-A8GD	SKCM	B cells	0.0985	
TCGA-D3-A8GD	SKCM	B cells	0.0985	
TCGA-GN-A264	SKCM	B cells	0.0023	
TCGA-GN-A264	SKCM	B cells	0.0023	
TCGA-WE-A8ZQ	SKCM	B cells	0.0244	
TCGA-WE-A8ZQ	SKCM	B cells	0.0244	
TCGA-EE-A2GO	SKCM	B cells	0.0026	
TCGA-EE-A2GO	SKCM	B cells	0.0026	
TCGA-EB-A82B	SKCM	B cells	0.0104	
TCGA-EB-A82B	SKCM	B cells	0.0104	
TCGA-D3-A51T	SKCM	B cells	0.0169	
TCGA-D3-A51T	SKCM	B cells	0.0169	
TCGA-D3-A1Q9	SKCM	B cells	0.0039	
TCGA-D3-A1Q9	SKCM	B cells	0.0039	
TCGA-ER-A19M	SKCM	B cells	0.0073	
TCGA-ER-A19M	SKCM	B cells	0.0073	
TCGA-EE-A2M7	SKCM	B cells	0.0891	
TCGA-EE-A2M7	SKCM	B cells	0.0891	
TCGA-YD-A89C	SKCM	B cells	0.0068	
TCGA-YD-A89C	SKCM	B cells	0.0068	
TCGA-D3-A1Q8	SKCM	B cells	0.0251	
